text,label,domain,timestamp,clean_text,tokens,joined_tokens
My recent mortgage for $1844.9 has not been processed correctly.,negative,banking,2025-10-04 00:39:52.938833,My recent mortgage for $1844.9 has not been processed correctly.,"['recent', 'mortgage', '1844.9', 'processed', 'correctly']",recent mortgage 1844.9 processed correctly
There is a urgent hold on my deposit that needs to be withdrew.,positive,banking,2025-10-03 19:14:05.060348,There is a urgent hold on my deposit that needs to be withdrew.,"['urgent', 'hold', 'deposit', 'need', 'withdrew']",urgent hold deposit need withdrew
The overdraft was withdrew due to insufficient funds.,negative,banking,2025-10-03 10:15:17.181864,The overdraft was withdrew due to insufficient funds.,"['overdraft', 'withdrew', 'due', 'insufficient', 'fund']",overdraft withdrew due insufficient fund
I am writing to report a high-value issue with my transaction.,positive,banking,2025-10-03 04:50:29.303379,I am writing to report a high-value issue with my transaction.,"['writing', 'report', 'high-value', 'issue', 'transaction']",writing report high-value issue transaction
I would like to inquire about the fraud on my savings account.!!!,negative,banking,2025-10-03 16:22:41.424894,I would like to inquire about the fraud on my savings account!,"['would', 'like', 'inquire', 'fraud', 'saving', 'account']",would like inquire fraud saving account
I would like to inquire about the fraud on my savings account.,neutral,banking,2025-10-03 17:56:53.546409,I would like to inquire about the fraud on my savings account.,"['would', 'like', 'inquire', 'fraud', 'saving', 'account']",would like inquire fraud saving account
A erroneous transaction of $188 like 5.45 on my mortgage was investigated.,neutral,banking,2025-10-03 05:16:05.667924,A erroneous transaction of $188 like 5.45 on my mortgage was investigated.,"['erroneous', 'transaction', '188', 'like', '5.45', 'mortgage', 'investigated']",erroneous transaction 188 like 5.45 mortgage investigated
A urgent transaction of $2445.65 on my overdraft was flagged. (ticket:820207),negative,banking,2025-10-03 09:57:17.789440,A urgent transaction of $2445.65 on my overdraft was flagged. (ticket:820207),"['urgent', 'transaction', '2445.65', 'overdraft', 'flagged', 'ticket:820207']",urgent transaction 2445.65 overdraft flagged ticket:820207
I am writing to report a pending issue with my balance.,negative,banking,2025-10-04 02:14:29.910955,I am writing to report a pending issue with my balance.,"['writing', 'report', 'pending', 'issue', 'balance']",writing report pending issue balance
The statement was transferred due to insufficient funds.,negative,banking,2025-10-03 18:36:42.032470,The statement was transferred due to insufficient funds.,"['statement', 'transferred', 'due', 'insufficient', 'fund']",statement transferred due insufficient fund
I am writing to report a suspicious issue with my overdraft.,negative,banking,2025-10-04 03:44:54.153985,I am writing to report a suspicious issue with my overdraft.,"['writing', 'report', 'suspicious', 'issue', 'overdraft']",writing report suspicious issue overdraft
My recent overdraft for $1251.93 has not been processed correctly. (ticket:826771),neutral,banking,2025-10-03 16:35:06.275500,My recent overdraft for $1251.93 has not been processed correctly. (ticket:826771),"['recent', 'overdraft', '1251.93', 'processed', 'correctly', 'ticket:826771']",recent overdraft 1251.93 processed correctly ticket:826771
A successful transaction of $4693.69 on my account was transferred.,positive,banking,2025-10-04 04:16:18.397015,A successful transaction of $4693.69 on my account was transferred.,"['successful', 'transaction', '4693.69', 'account', 'transferred']",successful transaction 4693.69 account transferred
The overdraft was disputed due to insufficient funds.,neutral,banking,2025-10-03 09:11:30.518531,The overdraft was disputed due to insufficient funds.,"['overdraft', 'disputed', 'due', 'insufficient', 'fund']",overdraft disputed due insufficient fund
MY RECENT STATEMENT FOR $1434.01 HAS NOT BEEN PROCESSED CORRECTLY.,neutral,banking,2025-10-03 13:53:42.640046,MY RECENT STATEMENT FOR $1434.01 HAS NOT BEEN PROCESSED CORRECTLY.,"['recent', 'statement', '1434.01', 'processed', 'correctly']",recent statement 1434.01 processed correctly
The balance was resolved due to insufficient funds.,positive,banking,2025-10-03 16:44:54.761561,The balance was resolved due to insufficient funds.,"['balance', 'resolved', 'due', 'insufficient', 'fund']",balance resolved due insufficient fund
There is a successful  like hold on my loan that needs to be transferred.,positive,banking,2025-10-03 09:38:06.883076,There is a successful like hold on my loan that needs to be transferred.,"['successful', 'like', 'hold', 'loan', 'need', 'transferred']",successful like hold loan need transferred
THE STA umm TEMENT WAS DISPUTED DUE TO INSUFFICIENT FUNDS.,negative,banking,2025-10-03 10:36:19.004591,THE STA umm TEMENT WAS DISPUTED DUE TO INSUFFICIENT FUNDS.,"['sta', 'umm', 'tement', 'disputed', 'due', 'insufficient', 'fund']",sta umm tement disputed due insufficient fund
My recent account for $3903.96 has not been processed correctly.,neutral,banking,2025-10-03 23:16:31.126107,My recent account for $3903.96 has not been processed correctly.,"['recent', 'account', '3903.96', 'processed', 'correctly']",recent account 3903.96 processed correctly
I would like to inquire about the interest rate on my savings account.,positive,banking,2025-10-04 06:00:43.247622,I would like to inquire about the interest rate on my savings account.,"['would', 'like', 'inquire', 'interest', 'rate', 'saving', 'account']",would like inquire interest rate saving account
[REF-8739] My recent payment for $4494.74 has not been processed correctly.,negative,banking,2025-10-03 12:35:55.369137,[REF-8739] My recent payment for $4494.74 has not been processed correctly.,"['ref-8739', 'recent', 'payment', '4494.74', 'processed', 'correctly']",ref-8739 recent payment 4494.74 processed correctly
I would like to inquire about the loan on my savings account.,negative,banking,2025-10-04 05:20:07.490652,I would like to inquire about the loan on my savings account.,"['would', 'like', 'inquire', 'loan', 'saving', 'account']",would like inquire loan saving account
A suspicious transaction of $170.35 on my fraud was withdrew.,negative,banking,2025-10-04 00:27:19.612167,A suspicious transaction of $170.35 on my fraud was withdrew.,"['suspicious', 'transaction', '170.35', 'fraud', 'withdrew']",suspicious transaction 170.35 fraud withdrew
I am writing to report a suspicious issue with my fraud.,negative,banking,2025-10-03 22:37:31.733683,I am writing to report a suspicious issue with my fraud.,"['writing', 'report', 'suspicious', 'issue', 'fraud']",writing report suspicious issue fraud
I am writing to report a pending issue with my overdraft.,negative,banking,2025-10-03 15:27:43.855198,I am writing to report a pending issue with my overdraft.,"['writing', 'report', 'pending', 'issue', 'overdraft']",writing report pending issue overdraft
I would like to inquire about the overdraft on my savings account....,neutral,banking,2025-10-03 15:02:55.976713,I would like to inquire about the overdraft on my savings account.,"['would', 'like', 'inquire', 'overdraft', 'saving', 'account']",would like inquire overdraft saving account
I am writing to report a erroneous issue with my fraud.,negative,banking,2025-10-03 18:54:08.098228,I am writing to report a erroneous issue with my fraud.,"['writing', 'report', 'erroneous', 'issue', 'fraud']",writing report erroneous issue fraud
I would like to inquire about the mortgage on my savings account. ?!? (ticket:815279),neutral,banking,2025-10-03 17:03:20.219743,I would like to inquire about the mortgage on my savings account. ? (ticket:815279),"['would', 'like', 'inquire', 'mortgage', 'saving', 'account', 'ticket:815279']",would like inquire mortgage saving account ticket:815279
The account was charged due to insufficient funds.,neutral,banking,2025-10-04 03:21:32.341259,The account was charged due to insufficient funds.,"['account', 'charged', 'due', 'insufficient', 'fund']",account charged due insufficient fund
My recent deposit for $4208.39 has not been processed correctly.,positive,banking,2025-10-04 03:16:44.462774,My recent deposit for $4208.39 has not been processed correctly.,"['recent', 'deposit', '4208.39', 'processed', 'correctly']",recent deposit 4208.39 processed correctly
I would like ...  to inquire about the mortgage on my savings account.,positive,banking,2025-10-03 19:48:56.584289,I would like . to inquire about the mortgage on my savings account.,"['would', 'like', 'inquire', 'mortgage', 'saving', 'account']",would like inquire mortgage saving account
The fraud was deposited due to insufficient funds.,neutral,banking,2025-10-03 12:07:08.705804,The fraud was deposited due to insufficient funds.,"['fraud', 'deposited', 'due', 'insufficient', 'fund']",fraud deposited due insufficient fund
I WOULD LIKE TO INQUIRE ABOUT THE LOAN  like ON MY SAVINGS ACCOUNT. ?!?,positive,banking,2025-10-04 04:44:20.827319,I WOULD LIKE TO INQUIRE ABOUT THE LOAN like ON MY SAVINGS ACCOUNT. ?,"['would', 'like', 'inquire', 'loan', 'like', 'saving', 'account']",would like inquire loan like saving account
A erroneous transaction of $4399.08 on my balance was charged.,negative,banking,2025-10-03 22:34:32.948834,A erroneous transaction of $4399.08 on my balance was charged.,"['erroneous', 'transaction', '4399.08', 'balance', 'charged']",erroneous transaction 4399.08 balance charged
I am writing to report a unauthorized issue with my account.!!!,negative,banking,2025-10-04 08:11:45.070350,I am writing to report a unauthorized issue with my account!,"['writing', 'report', 'unauthorized', 'issue', 'account']",writing report unauthorized issue account
There is a suspicious hold on my balance that needs to be investigated....,negative,banking,2025-10-03 13:41:57.191865,There is a suspicious hold on my balance that needs to be investigated.,"['suspicious', 'hold', 'balance', 'need', 'investigated']",suspicious hold balance need investigated
The payment was denied due to insufficient f you know unds.,neutral,banking,2025-10-04 01:27:09.313380,The payment was denied due to insufficient f you know unds.,"['payment', 'denied', 'due', 'insufficient', 'f', 'know', 'unds']",payment denied due insufficient f know unds
MY RECENT BALANCE FOR  like $1702.65 HAS NOT BEEN PROCESSED CORRECTLY.,negative,banking,2025-10-04 00:40:21.434895,MY RECENT BALANCE FOR like $1702.65 HAS NOT BEEN PROCESSED CORRECTLY.,"['recent', 'balance', 'like', '1702.65', 'processed', 'correctly']",recent balance like 1702.65 processed correctly
